dgp,n,lag,rep,causal,method,stat,pvalue,reject,elapsed
S1,1000,1,97,False,drgc,0.7272278205960252,0.5050100200400801,False,6.31845980000071
S1,1000,1,97,False,drgc_naive,0.70878261678187,0.8517034068136272,False,1.3393532000045525
S1,1000,1,98,False,drgc,0.7749363977191907,0.342685370741483,False,6.2298440000013215
S1,1000,1,98,False,drgc_naive,0.8940610333151328,0.6332665330661322,False,1.3585889999958454
S1,1000,1,99,False,drgc,0.372424187649441,0.9298597194388778,False,5.997343199996976
S1,1000,1,99,False,drgc_naive,0.5661091018740049,0.93186372745491,False,1.3864181000026292
S1,1000,1,100,False,drgc,0.5187921098879283,0.7555110220440882,False,6.298611400001391
S1,1000,1,100,False,drgc_naive,0.4620467775380157,0.9779559118236472,False,1.4198174999983166
S1,1000,1,102,False,drgc,0.6754859688620389,0.5090180360721442,False,5.042104699998163
S1,1000,1,102,False,drgc_naive,0.6643523284772502,0.8677354709418837,False,1.4713424000001396
S1,1000,1,105,False,drgc,0.589331232463102,0.5831663326653307,False,5.461392600002
S1,1000,1,105,False,drgc_naive,0.4882520135651286,0.969939879759519,False,0.568263900000602
S1,1000,1,101,False,drgc,0.8741700947105954,0.1923847695390781,False,6.088053599996783
S1,1000,1,101,False,drgc_naive,0.740868529202572,0.781563126252505,False,1.738004800005001
S1,1000,1,103,False,drgc,0.5660432054663463,0.5531062124248497,False,6.40408490000118
S1,1000,1,103,False,drgc_naive,0.4369601598141556,0.9839679358717436,False,1.5573020000010729
S1,1000,1,104,False,drgc,0.5470317263482974,0.6172344689378757,False,6.413076899996668
S1,1000,1,104,False,drgc_naive,0.5854124015972333,0.8957915831663327,False,1.747765400003118
S1,1000,1,106,False,drgc,0.3201931853654589,0.8937875751503006,False,6.622255899994343
S1,1000,1,106,False,drgc_naive,0.5493167809173087,0.9118236472945892,False,1.6791259000019636
S1,1000,1,108,False,drgc,0.5918896233986005,0.6212424849699398,False,6.6645589000036125
S1,1000,1,108,False,drgc_naive,0.5675153257394399,0.937875751503006,False,1.5470556000000215
S1,1000,1,107,False,drgc,0.8036056382491743,0.2905811623246493,False,6.750571799995669
S1,1000,1,107,False,drgc_naive,0.7917954579271279,0.7414829659318637,False,1.6757378999973298
S1,1000,1,109,False,drgc,0.5716033002820785,0.6793587174348698,False,6.852440399998159
S1,1000,1,109,False,drgc_naive,0.5900407773226231,0.939879759519038,False,1.687571200003731
S1,1000,1,110,False,drgc,0.5994250934194989,0.5070140280561122,False,7.024835799995344
S1,1000,1,110,False,drgc_naive,0.4906536601281008,0.9539078156312624,False,1.4880841999984111
S1,1000,1,112,False,drgc,0.7860165228493682,0.3647294589178356,False,6.768008300001384
S1,1000,1,112,False,drgc_naive,0.8958402653936817,0.6052104208416834,False,1.6011586000022362
S1,1000,1,111,False,drgc,0.6592363929760169,0.5150300601202404,False,6.96161459999712
S1,1000,1,111,False,drgc_naive,0.5492633043062414,0.9298597194388778,False,1.6541391999999178
S1,1000,1,113,False,drgc,0.8908430022233826,0.1503006012024048,False,6.874877100002777
S1,1000,1,113,False,drgc_naive,0.8819265562700822,0.5731462925851704,False,1.553900099999737
S1,1000,1,114,False,drgc,1.228184321292715,0.0581162324649298,False,6.642159000002721
S1,1000,1,114,False,drgc_naive,1.3688446941985892,0.220440881763527,False,1.5240543999971123
S1,1000,1,116,False,drgc,0.3137307089691858,0.875751503006012,False,6.530789199998253
S1,1000,1,116,False,drgc_naive,0.3206832829477531,0.9939879759519038,False,1.487915300000168
S1,1000,1,115,False,drgc,0.7307081068193247,0.4468937875751503,False,6.807803799994872
S1,1000,1,115,False,drgc_naive,0.7896363569475585,0.7675350701402806,False,1.535259700001916
S1,1000,1,118,False,drgc,0.8776173696843638,0.282565130260521,False,6.300781400001142
S1,1000,1,118,False,drgc_naive,0.9430606126722416,0.5711422845691383,False,1.5098961999974565
S1,1000,1,119,False,drgc,0.9651804991780428,0.1763527054108216,False,6.456479300002684
S1,1000,1,119,False,drgc_naive,1.0534407517338662,0.4769539078156312,False,1.4583019999990938
